experiment_family,orbit_unit_id,A_id,A_name,B_class,B_identity_or_perturbation_definition,segment_or_pass_id,evaluation_time,selected_causal_A_GP_ID,selected_causal_A_GP_EPOCH,selected_causal_A_GP_CREATION_DATE,A_causal_GP_reconstructable,B_reconstructable,randomness_reconstructable,primary_or_sensitivity_role,include_in_R3,exclusion_reason,selection_uses_causal_A_result,selection_rule,A_reconstruction_rule,B_reconstruction_rule,planned_primary_realization_rows,planned_endpoint_rows,planned_diagnostic_rows,planned_sensitivity_rows_available_not_in_core_R3
controlled_altitude_difference_synthetic_B,orbit_unit_d33c3e6e05028b7612602b63,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-1km,same_tle_65421_20260311T110455Z:segment:3,2026-03-11T11:08:24.500000Z,315556037,2026-03-10T20:34:46.163136Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_d7bd258935ae69c6ec754539,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+0km,same_tle_44714_20260312T044740Z:segment:3,2026-03-12T04:51:09.500000Z,315665530,2026-03-11T12:49:19.719264Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,0,60,120
controlled_altitude_difference_synthetic_B,orbit_unit_d7d92671ff26b5f5b3e1700d,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-1km,same_tle_65409_20260310T064055Z:segment:3,2026-03-10T06:44:24.500000Z,315434187,2026-03-09T17:55:17.144544Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_d8cbaa1d9fb97b779a1d0d16,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-5km,same_tle_65686_20260310T131505Z:segment:2,2026-03-10T13:17:34.500000Z,315485957,2026-03-10T00:29:40.547616Z,2026-03-10T09:52:28Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_d987c88cecc2156d53fea80d,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+2km,same_tle_65686_20260310T131505Z:segment:2,2026-03-10T13:17:34.500000Z,315485957,2026-03-10T00:29:40.547616Z,2026-03-10T09:52:28Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_d9ea472d8a5f19180ae4921e,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_daa8ca289730b139f7f9be2b,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_dd25de37117411e82ea8cd51,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-2km,same_tle_65421_20260312T085635Z:segment:3,2026-03-12T09:00:04.500000Z,315679337,2026-03-11T13:48:47.386944Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_ddba2a90e4e2b718befd1532,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+2km,same_tle_65421_20260310T064225Z:segment:3,2026-03-10T06:45:54.500000Z,315434193,2026-03-09T17:56:44.636640Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_de23f0ca822b6df78cb5250e,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65421_20260312T085635Z:segment:3,2026-03-12T09:00:04.500000Z,315679337,2026-03-11T13:48:47.386944Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_de6649471d9e925e8e26ffa2,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65409_20260311T110325Z:segment:3,2026-03-11T11:06:54.500000Z,315556031,2026-03-10T20:33:19.547136Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_def1b853cdf0da2287251dd9,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65686_20260311T142130Z:segment:3,2026-03-11T14:24:59.500000Z,315558516,2026-03-10T22:25:41.529216Z,2026-03-11T07:06:59Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_df609f07b3d380524e6a2311,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-5km,same_tle_44714_20260310T090420Z:segment:3,2026-03-10T09:07:49.500000Z,315443210,2026-03-09T21:39:16.344864Z,2026-03-10T08:26:21Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_e1283463d5e1a82f40a91f75,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-1km,same_tle_65421_20260310T131350Z:segment:2,2026-03-10T13:16:19.500000Z,315434193,2026-03-09T17:56:44.636640Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_e164129db47740f5e387cc74,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-100km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_e1b59b2301475fd8365a6d88,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-1km,same_tle_65409_20260311T110325Z:segment:3,2026-03-11T11:06:54.500000Z,315556031,2026-03-10T20:33:19.547136Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_e1f501ad80e2fa6f16c5af6a,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+2km,same_tle_65410_20260312T085425Z:segment:3,2026-03-12T08:57:54.500000Z,315679831,2026-03-11T16:54:40.030272Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_e2c8a767de55b83ad3d3c84c,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-50km,same_tle_65421_20260310T131350Z:segment:2,2026-03-10T13:16:19.500000Z,315434193,2026-03-09T17:56:44.636640Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_e351ef5297a53d661c8b3d38,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+20km,same_tle_65409_20260311T110325Z:segment:3,2026-03-11T11:06:54.500000Z,315556031,2026-03-10T20:33:19.547136Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_e38befcfa89371ca415c773f,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65686_20260312T121505Z:segment:2,2026-03-12T12:17:34.500000Z,315682814,2026-03-11T21:55:43.056192Z,2026-03-12T07:26:32Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_e495a94bf478ac69f590dacf,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_e66ed268720f19094cc7048c,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-100km,same_tle_65686_20260312T152900Z:segment:3,2026-03-12T15:32:29.500000Z,315682814,2026-03-11T21:55:43.056192Z,2026-03-12T07:26:32Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_ea22d127e33fdfcf26ffc0d6,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65409_20260311T110325Z:segment:3,2026-03-11T11:06:54.500000Z,315556031,2026-03-10T20:33:19.547136Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_eacec38fa468e5d1be8f8cc0,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_65410_20260311T110240Z:segment:3,2026-03-11T11:06:09.500000Z,315555532,2026-03-10T17:24:38.025504Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_ec32017e35d7ebe6cfe1de8c,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+20km,same_tle_65410_20260310T064015Z:segment:3,2026-03-10T06:43:44.500000Z,315434688,2026-03-09T16:20:35.643840Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_ee1ef47153ddcdffcc5ead79,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65686_20260312T121505Z:segment:2,2026-03-12T12:17:34.500000Z,315682814,2026-03-11T21:55:43.056192Z,2026-03-12T07:26:32Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_ef23ec54c095dcfa8cbdb58d,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-1km,same_tle_44714_20260311T034020Z:segment:3,2026-03-11T03:43:49.500000Z,315542230,2026-03-10T16:27:18.322272Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_f175ac7280db202bdf91b4d9,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+0km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,0,60,120
controlled_altitude_difference_synthetic_B,orbit_unit_f262af9cd51c838b886535c0,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65421_20260310T064225Z:segment:3,2026-03-10T06:45:54.500000Z,315434193,2026-03-09T17:56:44.636640Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_f4a8af8c9fcc0f83153fb0c1,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+50km,same_tle_65410_20260312T085425Z:segment:3,2026-03-12T08:57:54.500000Z,315679831,2026-03-11T16:54:40.030272Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_f517b55e1bfd9d97799d784d,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65421_20260310T064225Z:segment:3,2026-03-10T06:45:54.500000Z,315434193,2026-03-09T17:56:44.636640Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_f54f14ed6d02c1622463a939,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-10km,same_tle_44714_20260312T044740Z:segment:3,2026-03-12T04:51:09.500000Z,315665530,2026-03-11T12:49:19.719264Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_f65e2cf4373218fe8d405b19,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65421_20260310T131350Z:segment:2,2026-03-10T13:16:19.500000Z,315434193,2026-03-09T17:56:44.636640Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_f75142c140f26e47536c9211,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+1km,same_tle_65409_20260310T064055Z:segment:3,2026-03-10T06:44:24.500000Z,315434187,2026-03-09T17:55:17.144544Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_f805d5b61ca4cfca3a955175,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+50km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_f84f1efb7d163b286ce19e8f,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+50km,same_tle_65686_20260311T142130Z:segment:3,2026-03-11T14:24:59.500000Z,315558516,2026-03-10T22:25:41.529216Z,2026-03-11T07:06:59Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_f864f3a55db3aebbd328da35,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+10km,same_tle_65421_20260310T064225Z:segment:3,2026-03-10T06:45:54.500000Z,315434193,2026-03-09T17:56:44.636640Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_fb0987713d7a9c1a3b876327,65686,STARLINK-35137,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65686_20260310T131505Z:segment:2,2026-03-10T13:17:34.500000Z,315485957,2026-03-10T00:29:40.547616Z,2026-03-10T09:52:28Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_fbd230b18b770a392150acc8,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-20km,same_tle_65410_20260310T131135Z:segment:2,2026-03-10T13:14:04.500000Z,315434688,2026-03-09T16:20:35.643840Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_fc2be0f78ba29517352cb455,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-2km,same_tle_44714_20260310T023440Z:segment:2,2026-03-10T02:37:09.500000Z,315393241,2026-03-09T13:49:15.828096Z,2026-03-09T22:56:35Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_fd0702e42070377deca0dde9,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-100km,same_tle_65410_20260311T110240Z:segment:3,2026-03-11T11:06:09.500000Z,315555532,2026-03-10T17:24:38.025504Z,2026-03-11T02:43:10Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_fd89f96073695c2e0801cc9a,44714,STARLINK-1008,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+5km,same_tle_44714_20260312T044740Z:segment:3,2026-03-12T04:51:09.500000Z,315665530,2026-03-11T12:49:19.719264Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_fe1c2f67a0ab0e4ccdd3d248,65409,STARLINK-35022,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+100km,same_tle_65409_20260310T113340Z:segment:3,2026-03-10T11:37:09.500000Z,315434187,2026-03-09T17:55:17.144544Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_fe7b7eab56414a44d6546ae1,65410,STARLINK-35024,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:-50km,same_tle_65410_20260310T064015Z:segment:3,2026-03-10T06:43:44.500000Z,315434688,2026-03-09T16:20:35.643840Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
controlled_altitude_difference_synthetic_B,orbit_unit_ff8ffce59c2c487be0a13bc6,65421,STARLINK-35146,SYNTHETIC_RELATIVE_TO_A,same_plane_altitude_offset:+1km,same_tle_65421_20260310T131350Z:segment:2,2026-03-10T13:16:19.500000Z,315434193,2026-03-09T17:56:44.636640Z,2026-03-10T03:44:43Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID","Perturb(A_causal, frozen original factor/rule); do not preserve legacy absolute B state",60,60,0,120
same_pair_multi_pass_real_TLE,orbit_unit_0fa0c88af6002789eff58049,65421,,REAL_B,47749,same_tle_65421_20260312T085635Z_segment_3,2026-03-12T09:00:04.500000Z,315679337,2026-03-11T13:48:47.386944Z,2026-03-12T03:14:55Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID",preserve original real-B identity and frozen historical TLE physical semantics,60,60,0,120
same_pair_multi_pass_real_TLE,orbit_unit_10dd809845b1848248e8de75,65686,,REAL_B,47749,same_tle_65686_20260312T121505Z_segment_2,2026-03-12T12:17:34.500000Z,315682814,2026-03-11T21:55:43.056192Z,2026-03-12T07:26:32Z,True,True,True,PRIMARY_CORE,True,,False,INCLUDE_ALL_R0_CORE_UNITS,"latest CREATION_DATE<=evaluation_time, then latest EPOCH, then GP_ID",preserve original real-B identity and frozen historical TLE physical semantics,60,60,0,120
